transaction_id,date,retailer_id,order_value_pkr,delivery_distance_km,is_default
txn_2439,2026-03-07,r_0488,15336.31,22.5,0
txn_2440,2026-03-07,r_0493,21333.81,2.7,0
txn_2441,2026-03-07,r_0494,20610.22,4.4,0
txn_2442,2026-03-08,r_0008,14742.03,17.3,0
txn_2443,2026-03-08,r_0042,10965.74,20.9,1
txn_2444,2026-03-08,r_0048,35888.02,11.7,1
txn_2445,2026-03-08,r_0061,63577.23,14.7,0
txn_2446,2026-03-08,r_0072,25488.34,14.9,0
txn_2447,2026-03-08,r_0073,12573.16,13.5,1
txn_2448,2026-03-08,r_0077,28036.79,23.6,1
txn_2449,2026-03-08,r_0087,25542.93,14.8,1
txn_2450,2026-03-08,r_0089,42679.95,12.5,0
txn_2451,2026-03-08,r_0102,15234.68,2.9,0
txn_2452,2026-03-08,r_0104,28713.71,13.0,0
txn_2453,2026-03-08,r_0149,29363.67,7.5,1
txn_2454,2026-03-08,r_0178,13898.79,4.8,0
txn_2455,2026-03-08,r_0191,29747.76,8.6,1
txn_2456,2026-03-08,r_0195,19507.4,2.3,1
txn_2457,2026-03-08,r_0237,28348.85,17.8,1
txn_2458,2026-03-08,r_0240,11595.73,5.5,0
txn_2459,2026-03-08,r_0249,17939.15,16.5,0
txn_2460,2026-03-08,r_0265,25081.34,3.8,1
txn_2461,2026-03-08,r_0273,37262.65,10.9,0
txn_2462,2026-03-08,r_0277,17966.48,16.4,0
txn_2463,2026-03-08,r_0307,10471.08,9.3,1
txn_2464,2026-03-08,r_0336,25360.39,15.6,1
txn_2465,2026-03-08,r_0362,28895.46,9.6,1
txn_2466,2026-03-08,r_0388,18660.93,6.1,0
txn_2467,2026-03-08,r_0414,41274.93,5.4,0
txn_2468,2026-03-08,r_0440,21811.24,21.9,1
txn_2469,2026-03-08,r_0462,12518.55,15.9,1
txn_2470,2026-03-08,r_0469,33016.68,12.5,0
txn_2471,2026-03-08,r_0475,39232.56,16.6,0
txn_2472,2026-03-09,r_0032,26327.79,8.0,1
txn_2473,2026-03-09,r_0044,24992.05,16.2,1
txn_2474,2026-03-09,r_0046,20281.72,19.5,0
txn_2475,2026-03-09,r_0086,12754.94,23.4,0
txn_2476,2026-03-09,r_0108,43819.09,10.4,1
txn_2477,2026-03-09,r_0156,17629.66,21.3,0
txn_2478,2026-03-09,r_0171,13448.85,9.9,1
txn_2479,2026-03-09,r_0216,21669.92,13.7,1
txn_2480,2026-03-09,r_0218,40061.03,24.3,0
txn_2481,2026-03-09,r_0221,31668.61,15.8,0
txn_2482,2026-03-09,r_0248,25720.34,21.3,1
txn_2483,2026-03-09,r_0265,24938.55,18.6,0
txn_2484,2026-03-09,r_0287,21010.86,13.1,1
txn_2485,2026-03-09,r_0303,26109.7,13.8,1
txn_2486,2026-03-09,r_0309,8950.57,13.7,0
txn_2487,2026-03-09,r_0315,39178.38,18.0,1
txn_2488,2026-03-09,r_0328,15830.88,6.5,0
txn_2489,2026-03-09,r_0375,25146.68,16.0,0
txn_2490,2026-03-09,r_0420,44738.29,6.0,1
txn_2491,2026-03-09,r_0451,26033.59,22.7,1
txn_2492,2026-03-09,r_0492,24852.04,16.2,1
txn_2493,2026-03-10,r_0009,24683.14,6.0,1
txn_2494,2026-03-10,r_0020,50012.85,4.0,0
txn_2495,2026-03-10,r_0030,13979.2,21.3,0
txn_2496,2026-03-10,r_0038,17746.71,11.3,1
txn_2497,2026-03-10,r_0041,9213.06,8.4,0
txn_2498,2026-03-10,r_0058,20180.62,6.1,0
txn_2499,2026-03-10,r_0063,74689.37,13.5,1
txn_2500,2026-03-10,r_0071,4182.55,5.5,0
txn_2501,2026-03-10,r_0079,27234.33,23.1,0
txn_2502,2026-03-10,r_0088,21460.04,18.9,1
txn_2503,2026-03-10,r_0095,10834.88,23.3,0
txn_2504,2026-03-10,r_0117,25513.11,23.7,0
txn_2505,2026-03-10,r_0135,32473.51,8.4,0
txn_2506,2026-03-10,r_0140,28891.87,4.6,1
txn_2507,2026-03-10,r_0143,23886.04,5.0,0
txn_2508,2026-03-10,r_0152,24791.7,24.1,1
txn_2509,2026-03-10,r_0172,10744.93,23.6,0
txn_2510,2026-03-10,r_0176,46150.25,4.9,0
txn_2511,2026-03-10,r_0200,42515.62,14.4,1
txn_2512,2026-03-10,r_0203,57406.13,3.2,1
txn_2513,2026-03-10,r_0231,55199.87,15.8,0
txn_2514,2026-03-10,r_0237,31442.33,12.8,1
txn_2515,2026-03-10,r_0290,15302.93,16.7,0
txn_2516,2026-03-10,r_0320,33348.21,15.2,1
txn_2517,2026-03-10,r_0333,23967.66,20.0,1
txn_2518,2026-03-10,r_0341,18497.11,24.1,1
txn_2519,2026-03-10,r_0348,17362.6,11.5,0
txn_2520,2026-03-10,r_0356,33400.84,10.8,0
txn_2521,2026-03-10,r_0397,33200.0,6.5,1
txn_2522,2026-03-10,r_0402,22526.4,17.0,0
txn_2523,2026-03-10,r_0409,12369.86,16.6,0
txn_2524,2026-03-10,r_0416,19026.43,19.3,1
txn_2525,2026-03-10,r_0424,10757.65,14.4,1
txn_2526,2026-03-10,r_0434,31670.14,9.9,1
txn_2527,2026-03-10,r_0435,45944.17,11.9,0
txn_2528,2026-03-10,r_0459,11015.5,4.9,0
txn_2529,2026-03-10,r_0464,15639.34,20.7,0
txn_2530,2026-03-10,r_0466,11259.17,2.4,0
txn_2531,2026-03-10,r_0472,27609.23,24.5,1
txn_2532,2026-03-10,r_0475,50781.76,23.7,1
txn_2533,2026-03-10,r_0476,16664.04,6.9,0
txn_2534,2026-03-11,r_0033,27051.32,11.7,1
txn_2535,2026-03-11,r_0039,28025.18,10.5,1
txn_2536,2026-03-11,r_0044,25562.46,5.3,1
txn_2537,2026-03-11,r_0045,23977.26,16.5,1
txn_2538,2026-03-11,r_0087,23189.38,5.9,1
txn_2539,2026-03-11,r_0094,18264.28,4.8,0
txn_2540,2026-03-11,r_0096,12029.39,21.5,1
txn_2541,2026-03-11,r_0118,9090.93,10.0,1
txn_2542,2026-03-11,r_0121,37772.12,13.3,0
txn_2543,2026-03-11,r_0124,7957.51,14.5,0
txn_2544,2026-03-11,r_0126,41800.44,9.8,0
txn_2545,2026-03-11,r_0127,43291.56,18.3,0
txn_2546,2026-03-11,r_0128,27946.48,23.0,1
txn_2547,2026-03-11,r_0159,40096.38,13.4,0
txn_2548,2026-03-11,r_0181,38135.61,23.4,1
txn_2549,2026-03-11,r_0193,20523.28,2.9,1
txn_2550,2026-03-11,r_0204,13758.92,4.6,1
txn_2551,2026-03-11,r_0242,26844.35,15.4,1
txn_2552,2026-03-11,r_0257,16977.73,12.9,0
txn_2553,2026-03-11,r_0275,22753.82,14.6,0
txn_2554,2026-03-11,r_0278,45289.61,9.1,0
txn_2555,2026-03-11,r_0285,6734.98,18.1,0
txn_2556,2026-03-11,r_0336,22434.86,23.6,0
txn_2557,2026-03-11,r_0354,45581.47,7.3,0
txn_2558,2026-03-11,r_0378,60918.23,22.8,0
txn_2559,2026-03-11,r_0382,36304.88,5.4,1
txn_2560,2026-03-11,r_0383,26314.81,24.0,0
txn_2561,2026-03-11,r_0392,21592.09,7.7,0
txn_2562,2026-03-11,r_0397,40275.83,6.8,0
txn_2563,2026-03-11,r_0400,20701.69,19.6,0
txn_2564,2026-03-11,r_0416,23430.83,14.9,0
txn_2565,2026-03-11,r_0442,14651.01,24.1,1
txn_2566,2026-03-11,r_0460,25850.58,8.9,0
txn_2567,2026-03-11,r_0462,11547.89,6.3,1
txn_2568,2026-03-11,r_0469,35315.94,23.1,0
txn_2569,2026-03-11,r_0477,19308.17,4.3,1
txn_2570,2026-03-11,r_0484,35907.73,5.6,1
txn_2571,2026-03-11,r_0487,32954.96,6.2,1
txn_2572,2026-03-12,r_0034,16797.85,21.5,1
txn_2573,2026-03-12,r_0042,9046.38,8.5,1
txn_2574,2026-03-12,r_0053,9684.94,7.2,0
txn_2575,2026-03-12,r_0058,26593.15,21.1,0
txn_2576,2026-03-12,r_0070,21646.92,23.7,1
txn_2577,2026-03-12,r_0073,10600.84,7.5,1
txn_2578,2026-03-12,r_0098,37950.46,2.7,1
txn_2579,2026-03-12,r_0102,11117.87,22.1,1
txn_2580,2026-03-12,r_0140,34908.0,15.7,1
txn_2581,2026-03-12,r_0178,17263.64,4.3,0
txn_2582,2026-03-12,r_0189,37090.37,12.6,0
txn_2583,2026-03-12,r_0194,18849.19,14.5,1
txn_2584,2026-03-12,r_0210,40259.34,11.3,0
txn_2585,2026-03-12,r_0221,38388.65,23.3,0
txn_2586,2026-03-12,r_0229,28860.77,18.7,1
txn_2587,2026-03-12,r_0232,24235.85,22.4,0
txn_2588,2026-03-12,r_0255,33737.16,2.4,0
txn_2589,2026-03-12,r_0258,54639.95,23.1,0
txn_2590,2026-03-12,r_0328,16754.35,13.7,0
txn_2591,2026-03-12,r_0331,21340.44,10.0,0
txn_2592,2026-03-12,r_0367,16432.69,3.9,1
txn_2593,2026-03-12,r_0373,19774.75,4.4,1
txn_2594,2026-03-12,r_0418,20252.58,17.2,1
txn_2595,2026-03-12,r_0453,18090.07,6.2,1
txn_2596,2026-03-12,r_0454,36597.8,20.5,1
txn_2597,2026-03-12,r_0474,15939.87,10.9,1
txn_2598,2026-03-12,r_0493,23768.84,4.7,0
txn_2599,2026-03-13,r_0032,27974.07,6.3,1
txn_2600,2026-03-13,r_0063,79341.31,19.8,0
txn_2601,2026-03-13,r_0069,16256.33,14.2,1
txn_2602,2026-03-13,r_0092,33659.83,13.2,1
txn_2603,2026-03-13,r_0133,33588.11,2.6,0
txn_2604,2026-03-13,r_0159,43657.07,3.7,0
txn_2605,2026-03-13,r_0195,18674.81,17.3,0
txn_2606,2026-03-13,r_0221,36170.19,8.9,0
txn_2607,2026-03-13,r_0256,18295.34,23.9,1
txn_2608,2026-03-13,r_0295,16169.4,2.5,1
txn_2609,2026-03-13,r_0305,27747.75,16.3,0
txn_2610,2026-03-13,r_0377,14691.28,17.6,1
txn_2611,2026-03-13,r_0379,38838.72,20.7,1
txn_2612,2026-03-13,r_0409,8637.95,21.6,1
txn_2613,2026-03-13,r_0439,40416.28,16.5,1
txn_2614,2026-03-13,r_0456,39149.67,8.6,1
txn_2615,2026-03-13,r_0469,26154.74,17.5,0
txn_2616,2026-03-14,r_0017,10106.43,22.2,0
txn_2617,2026-03-14,r_0087,23336.32,19.9,0
txn_2618,2026-03-14,r_0116,35117.41,22.0,0
txn_2619,2026-03-14,r_0161,20616.31,21.2,0
txn_2620,2026-03-14,r_0178,14529.97,9.8,0
txn_2621,2026-03-14,r_0197,7887.68,4.4,0
txn_2622,2026-03-14,r_0233,16070.5,10.3,1
txn_2623,2026-03-14,r_0278,34601.75,7.2,0
txn_2624,2026-03-14,r_0331,23440.4,18.0,0
txn_2625,2026-03-14,r_0374,4772.68,23.7,0
txn_2626,2026-03-14,r_0383,25445.8,22.0,1
txn_2627,2026-03-14,r_0386,6431.65,10.3,1
txn_2628,2026-03-14,r_0407,13577.15,7.7,0
txn_2629,2026-03-14,r_0409,8597.45,4.8,0
txn_2630,2026-03-15,r_0008,12434.0,22.4,0
txn_2631,2026-03-15,r_0062,26816.92,18.8,0
txn_2632,2026-03-15,r_0068,51425.48,7.4,0
txn_2633,2026-03-15,r_0092,30955.7,11.4,1
txn_2634,2026-03-15,r_0100,16642.02,7.1,1
txn_2635,2026-03-15,r_0117,23666.33,12.7,0
txn_2636,2026-03-15,r_0123,11819.68,18.4,0
txn_2637,2026-03-15,r_0137,10691.65,11.1,0
txn_2638,2026-03-15,r_0207,13546.43,5.0,1
txn_2639,2026-03-15,r_0270,18844.1,24.2,1
txn_2640,2026-03-15,r_0320,38320.03,16.1,0
txn_2641,2026-03-15,r_0339,31834.92,13.4,0
txn_2642,2026-03-15,r_0355,5927.96,12.5,1
txn_2643,2026-03-15,r_0422,37938.45,18.0,1
txn_2644,2026-03-15,r_0480,13585.27,15.6,0
txn_2645,2026-03-16,r_0004,26160.91,11.6,0
txn_2646,2026-03-16,r_0066,35410.54,10.1,1
txn_2647,2026-03-16,r_0074,15620.16,10.0,0
txn_2648,2026-03-16,r_0082,18891.46,11.1,0
txn_2649,2026-03-16,r_0090,19180.93,3.2,0
txn_2650,2026-03-16,r_0169,47540.32,5.5,0
txn_2651,2026-03-16,r_0177,16368.75,24.5,0
txn_2652,2026-03-16,r_0212,24186.89,3.7,1
txn_2653,2026-03-16,r_0221,36871.21,14.7,1
txn_2654,2026-03-16,r_0240,12281.13,11.2,1
txn_2655,2026-03-16,r_0289,7790.76,5.3,0
txn_2656,2026-03-16,r_0295,19114.63,15.8,1
txn_2657,2026-03-16,r_0321,8658.18,7.3,0
txn_2658,2026-03-16,r_0337,50325.73,6.5,1
txn_2659,2026-03-16,r_0390,29856.59,11.9,1
txn_2660,2026-03-16,r_0434,27023.52,18.0,0
txn_2661,2026-03-16,r_0490,36623.64,19.9,0
txn_2662,2026-03-17,r_0029,13851.71,14.2,0
txn_2663,2026-03-17,r_0041,10285.83,8.0,0
txn_2664,2026-03-17,r_0110,17707.37,11.1,0
txn_2665,2026-03-17,r_0169,46521.6,20.1,0
txn_2666,2026-03-17,r_0180,15592.62,18.4,1
txn_2667,2026-03-17,r_0189,35821.82,23.7,0
txn_2668,2026-03-17,r_0210,35179.83,21.4,0
txn_2669,2026-03-17,r_0216,27578.7,9.2,0
txn_2670,2026-03-17,r_0226,18620.63,4.3,0
txn_2671,2026-03-17,r_0261,39213.48,2.6,0
txn_2672,2026-03-17,r_0282,27675.98,12.6,0
txn_2673,2026-03-17,r_0305,27897.78,24.2,1
txn_2674,2026-03-17,r_0318,28696.66,11.3,1
txn_2675,2026-03-17,r_0342,21621.24,19.7,1
txn_2676,2026-03-17,r_0372,24251.34,2.6,0
txn_2677,2026-03-17,r_0422,29587.41,18.1,0
txn_2678,2026-03-17,r_0480,14017.5,3.3,1
txn_2679,2026-03-17,r_0499,26422.35,17.7,0
txn_2680,2026-03-17,r_0500,12162.31,9.7,0
txn_2681,2026-03-18,r_0011,19664.77,3.2,0
txn_2682,2026-03-18,r_0031,11513.8,11.1,1
txn_2683,2026-03-18,r_0043,10010.67,21.3,1
txn_2684,2026-03-18,r_0116,27385.13,12.3,0
txn_2685,2026-03-18,r_0150,33534.97,3.9,1
txn_2686,2026-03-18,r_0195,15660.01,10.2,0
txn_2687,2026-03-18,r_0205,8454.28,5.9,1
txn_2688,2026-03-18,r_0217,13345.65,13.8,1
txn_2689,2026-03-18,r_0219,34469.1,23.8,1
txn_2690,2026-03-18,r_0221,32651.49,15.0,0
txn_2691,2026-03-18,r_0242,27885.87,19.7,1
txn_2692,2026-03-18,r_0252,35569.71,8.0,0
txn_2693,2026-03-18,r_0253,11319.87,7.0,1
txn_2694,2026-03-18,r_0289,10562.44,15.7,1
txn_2695,2026-03-18,r_0375,25985.01,24.0,0
txn_2696,2026-03-18,r_0402,20431.27,13.8,1
txn_2697,2026-03-18,r_0417,53930.53,5.6,0
txn_2698,2026-03-18,r_0423,35421.34,4.2,1
txn_2699,2026-03-18,r_0448,32366.64,11.7,1
txn_2700,2026-03-18,r_0466,10852.79,4.7,1
txn_2701,2026-03-18,r_0491,14353.44,21.5,0
txn_2702,2026-03-19,r_0004,19180.75,11.8,1
txn_2703,2026-03-19,r_0008,14249.17,2.5,0
txn_2704,2026-03-19,r_0082,18450.33,22.5,1
txn_2705,2026-03-19,r_0087,31637.83,17.9,1
txn_2706,2026-03-19,r_0117,18942.77,7.2,0
txn_2707,2026-03-19,r_0147,54233.8,15.0,0
txn_2708,2026-03-19,r_0179,20881.2,6.0,1
txn_2709,2026-03-19,r_0203,54625.65,16.8,0
txn_2710,2026-03-19,r_0214,21720.64,20.5,1
txn_2711,2026-03-19,r_0216,25069.59,18.3,1
txn_2712,2026-03-19,r_0224,24915.71,21.6,1
txn_2713,2026-03-19,r_0286,25089.35,7.8,1
txn_2714,2026-03-19,r_0340,15587.29,3.6,0
txn_2715,2026-03-19,r_0364,22540.38,22.5,1
txn_2716,2026-03-19,r_0374,6253.05,9.1,0
txn_2717,2026-03-19,r_0451,25322.37,3.6,0
txn_2718,2026-03-19,r_0467,31308.46,6.7,0
txn_2719,2026-03-19,r_0475,46531.97,13.9,0
txn_2720,2026-03-19,r_0500,11416.79,5.5,0
txn_2721,2026-03-20,r_0289,10825.1,8.3,0
txn_2722,2026-03-20,r_0500,12483.25,11.0,0
txn_2723,2026-03-21,r_0419,45740.15,14.6,0
txn_2724,2026-03-22,r_0071,3308.37,18.1,0
txn_2725,2026-03-25,r_0147,36752.87,5.5,0
txn_2726,2026-03-25,r_0454,45752.11,10.2,0
txn_2727,2026-03-26,r_0216,25546.53,15.1,0
txn_2728,2026-03-26,r_0247,15129.69,5.1,1
